Date,sentiment_score
20-Aug-18,-0.03703703703703709
21-Aug-18,-0.2692307692307693
22-Aug-18,0.10526315789473695
23-Aug-18,-0.1428571428571429
24-Aug-18,0.05555555555555558
25-Aug-18,0.1578947368421053
26-Aug-18,-0.13636363636363635
27-Aug-18,-0.052631578947368474
28-Aug-18,0.05555555555555558
29-Aug-18,0.0
30-Aug-18,0.1578947368421053
31-Aug-18,-0.2272727272727273
01-Sep-18,0.23529411764705888
02-Sep-18,-0.1428571428571429
03-Sep-18,0.05555555555555558
04-Sep-18,0.368421052631579
05-Sep-18,-0.34615384615384615
06-Sep-18,-0.17647058823529416
07-Sep-18,0.2142857142857142
08-Sep-18,0.05882352941176472
09-Sep-18,-0.2777777777777778
10-Sep-18,0.15384615384615374
11-Sep-18,0.19999999999999996
12-Sep-18,-0.2222222222222222
13-Sep-18,0.4285714285714286
14-Sep-18,0.1499999999999999
15-Sep-18,0.04347826086956519
16-Sep-18,0.16666666666666674
17-Sep-18,-0.1071428571428571
18-Sep-18,-0.16000000000000003
19-Sep-18,0.1428571428571428
20-Sep-18,0.0
21-Sep-18,0.29166666666666674
22-Sep-18,0.12903225806451624
23-Sep-18,0.08571428571428563
24-Sep-18,0.13157894736842102
25-Sep-18,-0.13953488372093026
26-Sep-18,0.0
27-Sep-18,0.1351351351351351
28-Sep-18,0.0
29-Sep-18,-0.11904761904761907
30-Sep-18,-0.08108108108108103
01-Oct-18,0.02941176470588225
02-Oct-18,-0.05714285714285716
03-Oct-18,0.09090909090909083
04-Oct-18,-0.19444444444444442
05-Oct-18,0.27586206896551735
06-Oct-18,-0.08108108108108103
07-Oct-18,-0.1470588235294118
08-Oct-18,-0.10344827586206895
09-Oct-18,0.1923076923076923
10-Oct-18,-0.09677419354838712
11-Oct-18,-0.3214285714285714
12-Oct-18,-0.3157894736842105
13-Oct-18,0.15384615384615374
14-Oct-18,0.19999999999999996
15-Oct-18,0.11111111111111116
16-Oct-18,0.19999999999999996
17-Oct-18,-0.04166666666666663
18-Oct-18,0.13043478260869557
19-Oct-18,-0.07692307692307687
20-Oct-18,-0.125
21-Oct-18,0.0
22-Oct-18,0.2857142857142858
23-Oct-18,-0.11111111111111116
24-Oct-18,-0.04166666666666663
25-Oct-18,0.08695652173913038
26-Oct-18,0.15999999999999992
27-Oct-18,0.13793103448275867
28-Oct-18,0.06060606060606055
29-Oct-18,-0.02857142857142858
30-Oct-18,-0.08823529411764708
31-Oct-18,0.032258064516129004
01-Nov-18,-0.09375
02-Nov-18,0.24137931034482762
03-Nov-18,0.0
04-Nov-18,0.13888888888888884
05-Nov-18,0.024390243902439046
06-Nov-18,0.0
07-Nov-18,0.1428571428571428
08-Nov-18,0.0625
09-Nov-18,-0.07843137254901966
10-Nov-18,0.1063829787234043
11-Nov-18,0.03846153846153855
12-Nov-18,-0.03703703703703709
13-Nov-18,0.07692307692307687
14-Nov-18,-0.125
15-Nov-18,-0.4285714285714286
16-Nov-18,-0.1785714285714286
17-Nov-18,0.04347826086956519
18-Nov-18,0.08333333333333326
19-Nov-18,0.07692307692307687
20-Nov-18,-0.25
21-Nov-18,-0.2857142857142857
22-Nov-18,-0.06666666666666665
23-Nov-18,-0.1428571428571429
24-Nov-18,0.25
25-Nov-18,-0.4
26-Nov-18,0.8888888888888888
27-Nov-18,-0.3529411764705882
28-Nov-18,0.2727272727272727
29-Nov-18,0.2857142857142858
30-Nov-18,0.05555555555555558
01-Dec-18,-0.3157894736842105
02-Dec-18,0.15384615384615374
03-Dec-18,0.1333333333333333
04-Dec-18,-0.2941176470588235
05-Dec-18,0.5833333333333333
06-Dec-18,-0.3157894736842105
07-Dec-18,-0.15384615384615385
08-Dec-18,0.0
09-Dec-18,0.2727272727272727
10-Dec-18,0.3571428571428572
11-Dec-18,-0.21052631578947367
12-Dec-18,-0.06666666666666665
13-Dec-18,0.0
14-Dec-18,-0.2857142857142857
15-Dec-18,0.10000000000000009
16-Dec-18,0.18181818181818188
17-Dec-18,0.3076923076923077
18-Dec-18,0.3529411764705883
19-Dec-18,-0.08695652173913049
20-Dec-18,0.2857142857142858
21-Dec-18,0.2962962962962963
22-Dec-18,-0.19999999999999996
23-Dec-18,0.1071428571428572
24-Dec-18,-0.19354838709677424
25-Dec-18,0.32000000000000006
26-Dec-18,-0.21212121212121215
27-Dec-18,0.11538461538461542
28-Dec-18,-0.27586206896551724
29-Dec-18,0.1428571428571428
30-Dec-18,-0.04166666666666663
31-Dec-18,0.13043478260869557
01-Jan-19,-0.07692307692307687
02-Jan-19,0.25
03-Jan-19,0.10000000000000009
04-Jan-19,0.4545454545454546
05-Jan-19,-0.25
06-Jan-19,-0.13888888888888884
07-Jan-19,0.25806451612903225
08-Jan-19,0.0
09-Jan-19,0.07692307692307687
10-Jan-19,-0.11904761904761907
11-Jan-19,-0.4864864864864865
12-Jan-19,0.1578947368421053
13-Jan-19,-0.045454545454545414
14-Jan-19,-0.23809523809523814
15-Jan-19,0.6875
16-Jan-19,-0.11111111111111116
17-Jan-19,0.16666666666666674
18-Jan-19,0.03571428571428581
19-Jan-19,0.06896551724137923
20-Jan-19,0.12903225806451624
21-Jan-19,-0.1428571428571429
22-Jan-19,-0.09999999999999998
23-Jan-19,0.22222222222222232
24-Jan-19,0.1212121212121211
25-Jan-19,-0.05405405405405406
26-Jan-19,0.17142857142857149
27-Jan-19,-0.04878048780487809
28-Jan-19,-0.10256410256410253
29-Jan-19,-0.4
30-Jan-19,0.04761904761904767
31-Jan-19,-0.2272727272727273
01-Feb-19,0.3529411764705883
02-Feb-19,-0.04347826086956519
03-Feb-19,-0.13636363636363635
04-Feb-19,0.42105263157894735
05-Feb-19,-0.2222222222222222
06-Feb-19,-0.33333333333333337
07-Feb-19,0.2857142857142858
08-Feb-19,1.0555555555555554
09-Feb-19,0.1351351351351351
10-Feb-19,-0.04761904761904767
11-Feb-19,0.1499999999999999
12-Feb-19,-0.17391304347826086
13-Feb-19,0.26315789473684204
14-Feb-19,0.0
15-Feb-19,-0.10416666666666663
16-Feb-19,0.0
17-Feb-19,-0.11627906976744184
18-Feb-19,0.6578947368421053
19-Feb-19,0.031746031746031855
20-Feb-19,-0.09230769230769231
21-Feb-19,0.0
22-Feb-19,0.03389830508474567
23-Feb-19,0.032786885245901676
24-Feb-19,0.09523809523809534
25-Feb-19,-0.3188405797101449
26-Feb-19,-0.14893617021276595
27-Feb-19,-0.025000000000000022
28-Feb-19,0.0
01-Mar-19,0.07692307692307687
02-Mar-19,-0.023809523809523836
03-Mar-19,0.07317073170731714
04-Mar-19,-0.18181818181818177
05-Mar-19,-0.02777777777777779
06-Mar-19,0.19999999999999996
07-Mar-19,0.33333333333333326
08-Mar-19,-0.0357142857142857
09-Mar-19,0.0185185185185186
10-Mar-19,0.0
11-Mar-19,0.018181818181818077
12-Mar-19,0.0
13-Mar-19,-0.0357142857142857
14-Mar-19,0.0185185185185186
15-Mar-19,0.0
16-Mar-19,-0.018181818181818188
17-Mar-19,0.07407407407407418
18-Mar-19,-0.03448275862068961
19-Mar-19,0.0
20-Mar-19,-0.017857142857142905
21-Mar-19,0.1272727272727272
22-Mar-19,-0.09677419354838712
23-Mar-19,-0.1071428571428571
24-Mar-19,-0.12
25-Mar-19,0.045454545454545414
26-Mar-19,-0.06521739130434778
27-Mar-19,0.023255813953488413
28-Mar-19,0.11363636363636354
29-Mar-19,0.020408163265306145
30-Mar-19,0.1399999999999999
31-Mar-19,-0.01754385964912286
01-Apr-19,0.1071428571428572
02-Apr-19,-0.032258064516129004
03-Apr-19,0.18333333333333335
04-Apr-19,-0.14084507042253525
05-Apr-19,-0.032786885245901676
06-Apr-19,0.10169491525423724
07-Apr-19,0.06153846153846154
08-Apr-19,-0.05797101449275366
09-Apr-19,-0.01538461538461533
10-Apr-19,-0.03125
11-Apr-19,0.048387096774193505
12-Apr-19,-0.3538461538461538
13-Apr-19,0.4761904761904763
14-Apr-19,-0.17741935483870963
15-Apr-19,0.17647058823529416
16-Apr-19,-0.16666666666666663
17-Apr-19,0.21999999999999997
18-Apr-19,0.049180327868852514
19-Apr-19,-0.046875
20-Apr-19,0.016393442622950838
21-Apr-19,0.0
22-Apr-19,-0.016129032258064502
23-Apr-19,0.11475409836065564
24-Apr-19,-0.044117647058823484
25-Apr-19,-0.10769230769230764
26-Apr-19,-0.2931034482758621
27-Apr-19,0.024390243902439046
28-Apr-19,-0.04761904761904767
29-Apr-19,0.050000000000000044
30-Apr-19,0.0
01-May-19,0.2142857142857142
02-May-19,-0.019607843137254943
03-May-19,0.26
04-May-19,0.04761904761904767
05-May-19,0.015151515151515138
06-May-19,-0.14925373134328357
07-May-19,0.21052631578947367
08-May-19,-0.08695652173913049
09-May-19,0.09523809523809534
10-May-19,0.02898550724637672
11-May-19,0.07042253521126751
12-May-19,-0.013157894736842146
13-May-19,0.040000000000000036
14-May-19,0.0
15-May-19,-0.012820512820512775
16-May-19,-0.025974025974025983
17-May-19,-0.1333333333333333
18-May-19,0.03076923076923066
19-May-19,0.04477611940298498
20-May-19,0.04285714285714293
21-May-19,-0.06849315068493156
22-May-19,0.014705882352941124
23-May-19,-0.05797101449275366
24-May-19,-0.01538461538461533
25-May-19,0.078125
26-May-19,-0.02898550724637683
27-May-19,0.04477611940298498
28-May-19,0.014285714285714235
29-May-19,0.0
30-May-19,0.028169014084507005
31-May-19,-0.1643835616438356
01-Jun-19,0.016393442622950838
02-Jun-19,0.016129032258064502
03-Jun-19,0.04761904761904767
04-Jun-19,-0.36363636363636365
05-Jun-19,-0.3571428571428571
06-Jun-19,0.2592592592592593
07-Jun-19,-0.20588235294117652
08-Jun-19,1.2962962962962963
09-Jun-19,0.0
10-Jun-19,-0.25806451612903225
11-Jun-19,0.326086956521739
12-Jun-19,-0.016393442622950838
13-Jun-19,0.050000000000000044
14-Jun-19,0.06349206349206349
15-Jun-19,0.11940298507462677
16-Jun-19,0.06666666666666665
17-Jun-19,0.050000000000000044
18-Jun-19,-0.011904761904761862
19-Jun-19,-0.012048192771084376
20-Jun-19,-0.012195121951219523
21-Jun-19,0.03703703703703698
22-Jun-19,-0.011904761904761862
23-Jun-19,0.012048192771084265
24-Jun-19,-0.04761904761904767
25-Jun-19,0.08749999999999991
26-Jun-19,0.09195402298850586
27-Jun-19,-0.03157894736842104
28-Jun-19,-0.32608695652173914
29-Jun-19,0.19354838709677424
30-Jun-19,0.054054054054053946
01-Jul-19,-0.16666666666666663
02-Jul-19,-0.03076923076923077
03-Jul-19,0.25396825396825395
04-Jul-19,-0.03797468354430378
05-Jul-19,-0.11842105263157898
06-Jul-19,0.07462686567164178
07-Jul-19,-0.06944444444444442
08-Jul-19,0.10447761194029859
09-Jul-19,0.1351351351351351
10-Jul-19,-0.011904761904761862
11-Jul-19,-0.2530120481927711
12-Jul-19,-0.467741935483871
13-Jul-19,0.9696969696969697
14-Jul-19,-0.06153846153846154
15-Jul-19,-0.7377049180327868
16-Jul-19,1.125
17-Jul-19,-0.4411764705882353
18-Jul-19,1.1052631578947367
19-Jul-19,0.050000000000000044
20-Jul-19,-0.19047619047619047
21-Jul-19,0.23529411764705888
22-Jul-19,0.0
23-Jul-19,-0.04761904761904767
24-Jul-19,-0.5
25-Jul-19,1.1
26-Jul-19,-0.4285714285714286
27-Jul-19,0.9583333333333333
28-Jul-19,-0.6595744680851063
29-Jul-19,0.1875
30-Jul-19,0.1578947368421053
31-Jul-19,0.40909090909090917
01-Aug-19,0.8387096774193548
02-Aug-19,0.07017543859649122
03-Aug-19,0.0
04-Aug-19,0.016393442622950838
05-Aug-19,0.032258064516129004
06-Aug-19,0.03125
07-Aug-19,-0.31818181818181823
08-Aug-19,0.3555555555555556
09-Aug-19,-0.016393442622950838
10-Aug-19,-0.01666666666666672
11-Aug-19,-0.23728813559322037
12-Aug-19,0.06666666666666665
13-Aug-19,-0.0625
14-Aug-19,-0.7555555555555555
15-Aug-19,0.18181818181818188
16-Aug-19,1.3846153846153846
17-Aug-19,-0.3548387096774194
18-Aug-19,-0.30000000000000004
19-Aug-19,1.1428571428571428
20-Aug-19,0.30000000000000004
21-Aug-19,-0.717948717948718
22-Aug-19,-0.5454545454545454
23-Aug-19,5.6
24-Aug-19,0.18181818181818188
25-Aug-19,-0.15384615384615385
26-Aug-19,0.24242424242424243
27-Aug-19,-0.2682926829268293
28-Aug-19,0.06666666666666665
29-Aug-19,-0.375
30-Aug-19,0.19999999999999996
31-Aug-19,-0.16666666666666663
01-Sep-19,0.19999999999999996
02-Sep-19,0.16666666666666674
03-Sep-19,0.4642857142857142
04-Sep-19,0.04878048780487809
05-Sep-19,-0.046511627906976716
06-Sep-19,0.04878048780487809
07-Sep-19,-0.09302325581395354
08-Sep-19,0.10256410256410264
09-Sep-19,-0.046511627906976716
10-Sep-19,0.0
11-Sep-19,-0.07317073170731703
12-Sep-19,0.026315789473684292
13-Sep-19,-0.02564102564102566
14-Sep-19,0.026315789473684292
15-Sep-19,-0.02564102564102566
16-Sep-19,0.0
17-Sep-19,0.07894736842105265
18-Sep-19,-0.07317073170731703
19-Sep-19,-0.1842105263157895
20-Sep-19,0.32258064516129026
21-Sep-19,-0.09756097560975607
22-Sep-19,0.0
23-Sep-19,0.10810810810810811
24-Sep-19,-0.04878048780487809
25-Sep-19,-0.6153846153846154
26-Sep-19,-0.19999999999999996
27-Sep-19,1.0
28-Sep-19,0.33333333333333326
29-Sep-19,0.03125
30-Sep-19,-0.18181818181818177
01-Oct-19,0.40740740740740744
02-Oct-19,0.026315789473684292
03-Oct-19,-0.05128205128205132
04-Oct-19,-0.18918918918918914
05-Oct-19,0.03333333333333344
06-Oct-19,0.032258064516129004
07-Oct-19,-0.15625
08-Oct-19,0.4444444444444444
09-Oct-19,-0.05128205128205132
10-Oct-19,0.10810810810810811
11-Oct-19,-0.04878048780487809
12-Oct-19,-0.02564102564102566
13-Oct-19,0.0
14-Oct-19,-0.02631578947368418
15-Oct-19,0.054054054054053946
16-Oct-19,0.02564102564102555
17-Oct-19,0.0
18-Oct-19,0.0
19-Oct-19,0.02499999999999991
20-Oct-19,-0.09756097560975607
21-Oct-19,0.0
22-Oct-19,0.054054054054053946
23-Oct-19,-0.15384615384615385
24-Oct-19,-0.3939393939393939
25-Oct-19,0.19999999999999996
26-Oct-19,1.2083333333333335
27-Oct-19,-0.05660377358490565
28-Oct-19,0.040000000000000036
29-Oct-19,0.03846153846153855
30-Oct-19,-0.01851851851851849
31-Oct-19,-0.05660377358490565
01-Nov-19,-0.020000000000000018
02-Nov-19,0.04081632653061229
03-Nov-19,0.0980392156862746
04-Nov-19,-0.125
05-Nov-19,0.1020408163265305
06-Nov-19,-0.01851851851851849
07-Nov-19,0.018867924528301883
08-Nov-19,-0.2222222222222222
09-Nov-19,-0.09523809523809523
10-Nov-19,0.026315789473684292
11-Nov-19,0.02564102564102555
12-Nov-19,-0.025000000000000022
13-Nov-19,-0.02564102564102566
14-Nov-19,0.07894736842105265
15-Nov-19,-0.07317073170731703
16-Nov-19,0.07894736842105265
17-Nov-19,-0.07317073170731703
18-Nov-19,0.0
19-Nov-19,-0.1578947368421053
20-Nov-19,0.0
21-Nov-19,-0.0625
22-Nov-19,-0.33333333333333337
23-Nov-19,0.1499999999999999
24-Nov-19,-0.08695652173913049
25-Nov-19,-0.19047619047619047
26-Nov-19,0.23529411764705888
27-Nov-19,-0.04761904761904767
28-Nov-19,0.6000000000000001
29-Nov-19,-0.03125
30-Nov-19,0.22580645161290325
01-Dec-19,-0.3421052631578947
02-Dec-19,0.1200000000000001
03-Dec-19,0.0
04-Dec-19,-0.1428571428571429
05-Dec-19,-0.125
06-Dec-19,0.38095238095238093
07-Dec-19,0.10344827586206895
08-Dec-19,-0.125
09-Dec-19,0.1428571428571428
10-Dec-19,-0.1875
11-Dec-19,-0.23076923076923073
12-Dec-19,0.1499999999999999
13-Dec-19,-0.04347826086956519
14-Dec-19,0.2272727272727273
15-Dec-19,-0.2222222222222222
16-Dec-19,0.1428571428571428
17-Dec-19,-0.04166666666666663
18-Dec-19,-0.34782608695652173
19-Dec-19,0.3999999999999999
20-Dec-19,0.09523809523809534
21-Dec-19,0.0
22-Dec-19,-0.13043478260869568
23-Dec-19,0.6499999999999999
24-Dec-19,-0.24242424242424243
25-Dec-19,-0.12
26-Dec-19,0.7727272727272727
27-Dec-19,-0.02564102564102566
28-Dec-19,-0.02631578947368418
29-Dec-19,0.0
30-Dec-19,0.08108108108108114
31-Dec-19,-0.050000000000000044
01-Jan-20,-0.02631578947368418
02-Jan-20,0.054054054054053946
03-Jan-20,-0.02564102564102566
04-Jan-20,0.0
05-Jan-20,0.026315789473684292
06-Jan-20,0.05128205128205132
07-Jan-20,-0.024390243902439046
08-Jan-20,0.2749999999999999
09-Jan-20,-0.13725490196078427
10-Jan-20,-0.06818181818181823
11-Jan-20,0.2195121951219512
12-Jan-20,-0.09999999999999998
13-Jan-20,0.0888888888888888
14-Jan-20,0.1428571428571428
15-Jan-20,-0.0357142857142857
16-Jan-20,0.0185185185185186
17-Jan-20,-0.018181818181818188
18-Jan-20,-0.05555555555555558
19-Jan-20,0.03921568627450989
20-Jan-20,-0.09433962264150941
21-Jan-20,0.02083333333333326
22-Jan-20,0.061224489795918435
23-Jan-20,-0.05769230769230771
24-Jan-20,-0.18367346938775508
25-Jan-20,0.02499999999999991
26-Jan-20,0.024390243902439046
27-Jan-20,0.19047619047619047
28-Jan-20,0.08000000000000007
29-Jan-20,0.05555555555555558
30-Jan-20,0.0
31-Jan-20,-0.03508771929824561
01-Feb-20,0.036363636363636376
02-Feb-20,0.0
03-Feb-20,0.03508771929824572
04-Feb-20,-0.05084745762711862
05-Feb-20,-0.0535714285714286
06-Feb-20,0.15094339622641506
07-Feb-20,-0.08196721311475408
08-Feb-20,0.0
09-Feb-20,0.0
10-Feb-20,0.017857142857142794
11-Feb-20,-0.08771929824561409
12-Feb-20,0.17307692307692313
13-Feb-20,0.06557377049180335
14-Feb-20,-0.03076923076923077
15-Feb-20,0.015873015873015817
16-Feb-20,-0.078125
17-Feb-20,-0.1694915254237288
18-Feb-20,0.08163265306122458
19-Feb-20,-0.05660377358490565
20-Feb-20,-0.12
21-Feb-20,0.0
22-Feb-20,-0.022727272727272707
23-Feb-20,0.06976744186046502
24-Feb-20,0.0
25-Feb-20,-0.04347826086956519
26-Feb-20,-0.06818181818181823
27-Feb-20,-0.04878048780487809
28-Feb-20,0.02564102564102555
29-Feb-20,-0.050000000000000044
01-Mar-20,0.026315789473684292
02-Mar-20,-0.02564102564102566
03-Mar-20,0.0
04-Mar-20,0.05263157894736836
05-Mar-20,0.02499999999999991
06-Mar-20,-0.04878048780487809
07-Mar-20,-0.02564102564102566
08-Mar-20,-0.13157894736842102
09-Mar-20,-0.48484848484848486
10-Mar-20,-0.05882352941176472
11-Mar-20,0.0625
12-Mar-20,-0.17647058823529416
13-Mar-20,-0.2857142857142857
14-Mar-20,-0.19999999999999996
15-Mar-20,0.5
16-Mar-20,-0.25
17-Mar-20,-0.11111111111111116
18-Mar-20,0.375
19-Mar-20,0.09090909090909083
20-Mar-20,-0.25
21-Mar-20,0.0
22-Mar-20,0.22222222222222232
23-Mar-20,-0.09090909090909094
24-Mar-20,0.19999999999999996
25-Mar-20,0.08333333333333326
26-Mar-20,0.07692307692307687
27-Mar-20,-0.1428571428571429
28-Mar-20,-0.33333333333333337
29-Mar-20,0.5
30-Mar-20,-0.16666666666666663
31-Mar-20,0.19999999999999996
01-Apr-20,0.0
02-Apr-20,0.16666666666666674
03-Apr-20,0.0
04-Apr-20,-0.1428571428571429
05-Apr-20,0.0
06-Apr-20,0.0
07-Apr-20,0.6666666666666667
08-Apr-20,0.050000000000000044
09-Apr-20,0.04761904761904767
10-Apr-20,-0.31818181818181823
11-Apr-20,0.0
12-Apr-20,-0.33333333333333337
13-Apr-20,0.10000000000000009
14-Apr-20,0.36363636363636354
15-Apr-20,0.19999999999999996
16-Apr-20,-0.2777777777777778
17-Apr-20,0.15384615384615374
18-Apr-20,0.19999999999999996
19-Apr-20,-0.11111111111111116
20-Apr-20,-0.0625
21-Apr-20,0.1333333333333333
22-Apr-20,0.11764705882352944
23-Apr-20,0.0
24-Apr-20,0.05263157894736836
25-Apr-20,0.19999999999999996
26-Apr-20,-0.125
27-Apr-20,0.33333333333333326
28-Apr-20,-0.0714285714285714
29-Apr-20,0.0
30-Apr-20,0.6923076923076923
01-May-20,-0.09090909090909094
02-May-20,0.0
03-May-20,0.125
04-May-20,-0.022222222222222254
05-May-20,-0.09090909090909094
06-May-20,0.050000000000000044
07-May-20,0.16666666666666674
08-May-20,0.12244897959183665
09-May-20,0.018181818181818077
10-May-20,-0.1428571428571429
11-May-20,-0.16666666666666663
12-May-20,-0.025000000000000022
13-May-20,0.05128205128205132
14-May-20,-0.024390243902439046
15-May-20,0.10000000000000009
16-May-20,-0.06818181818181823
17-May-20,-0.024390243902439046
18-May-20,0.25
19-May-20,0.0
20-May-20,0.040000000000000036
21-May-20,-0.05769230769230771
22-May-20,-0.1428571428571429
23-May-20,-0.04761904761904767
24-May-20,0.07499999999999996
25-May-20,-0.046511627906976716
26-May-20,-0.04878048780487809
27-May-20,0.0
28-May-20,0.05128205128205132
29-May-20,0.1707317073170731
30-May-20,0.0
31-May-20,0.0625
01-Jun-20,-0.019607843137254943
02-Jun-20,0.1200000000000001
03-Jun-20,-0.1428571428571429
04-Jun-20,0.125
