Date,Open,High,Low,Close,Adj Close,Volume,returns
2018-03-08,185.697998046875,188.14700317382812,176.1739959716797,176.51100158691406,176.51100158691406,612508992,-0.05019399966089577
2018-03-09,176.4810028076172,189.9149932861328,160.42599487304688,187.16799926757812,187.16799926757812,943363968,0.0603758269164687
2018-03-10,188.11300659179688,194.6479949951172,176.53599548339844,177.73199462890625,177.73199462890625,625808000,-0.05041462576720723
2018-03-11,177.51300048828125,193.4770050048828,172.47000122070312,188.9459991455078,188.9459991455078,669377984,0.06309502428088831
2018-03-12,189.01600646972656,193.33999633789062,175.875,178.23399353027344,178.23399353027344,567628992,-0.056693476780024454
2018-03-13,177.5970001220703,181.8699951171875,172.2570037841797,175.78199768066406,175.78199768066406,468094016,-0.01375717280998301
2018-03-14,175.93699645996094,177.5469970703125,158.6300048828125,161.1009979248047,161.1009979248047,480652992,-0.08351822114645524
2018-03-15,161.20199584960938,167.33200073242188,151.47900390625,164.4759979248047,164.4759979248047,564609024,0.020949590899339565
2018-03-16,164.81700134277344,171.25799560546875,158.99099731445312,165.4499969482422,165.4499969482422,436628000,0.005921830757839697
2018-03-17,165.18800354003906,165.21800231933594,151.05799865722656,152.968994140625,152.968994140625,403808992,-0.07543670618211995
2018-03-18,152.53700256347656,156.1540069580078,138.01800537109375,154.07400512695312,154.07400512695312,595955008,0.007223757942163678
2018-03-19,155.47500610351562,163.0489959716797,151.66299438476562,161.14199829101562,161.14199829101562,504832992,0.04587401462199048
2018-03-20,161.52099609375,173.3000030517578,156.81500244140625,168.81700134277344,168.81700134277344,492892000,0.04762881888740811
2018-03-21,169.5570068359375,175.26100158691406,166.61500549316406,169.052001953125,169.052001953125,462536000,0.0013920435055851943
2018-03-22,168.72300720214844,172.30599975585938,161.11300659179688,163.6719970703125,163.6719970703125,404996992,-0.031824555880173966
2018-03-23,163.57699584960938,167.83200073242188,157.26300048828125,167.83200073242188,167.83200073242188,348056000,0.025416709862239095
2018-03-24,168.53399658203125,168.6529998779297,159.63099670410156,159.63099670410156,159.63099670410156,290270016,-0.04886436431986141
2018-03-25,158.86399841308594,162.7209930419922,157.52000427246094,160.08399963378906,160.08399963378906,241431008,0.0028378130754092012
2018-03-26,160.1649932861328,160.99400329589844,143.1230010986328,149.2209930419922,149.2209930419922,407135008,-0.06785816581699156
2018-03-27,148.96099853515625,149.62100219726562,135.7790069580078,135.7790069580078,135.7790069580078,385104000,-0.09008106573986996
2018-03-28,135.49000549316406,140.125,131.03399658203125,131.7469940185547,131.7469940185547,328374016,-0.029695407484458203
2018-03-29,131.9250030517578,132.61000061035156,113.93399810791016,114.67900085449219,114.67900085449219,476804000,-0.12955129102724516
2018-03-30,114.80400085449219,124.9020004272461,110.25700378417969,118.5979995727539,118.5979995727539,468439008,0.03417363849580668
2018-03-31,118.63700103759766,123.87200164794922,116.18399810791016,116.60700225830078,116.60700225830078,295439008,-0.016787781595184015
2018-04-01,116.90499877929688,117.83300018310547,110.52300262451172,115.22200012207031,115.22200012207031,274182016,-0.0118775211557407
2018-04-02,115.23699951171875,121.41600036621094,114.71900177001953,119.30599975585938,119.30599975585938,271703008,0.03544461673519228
2018-04-03,119.50900268554688,136.44700622558594,118.58399963378906,134.47000122070312,134.47000122070312,375408992,0.12710175092513754
2018-04-04,133.9080047607422,134.61000061035156,116.58300018310547,118.41200256347656,118.41200256347656,380351008,-0.11941695925822793
2018-04-05,118.20899963378906,121.28700256347656,114.46800231933594,119.13099670410156,119.13099670410156,294022016,0.00607197011333005
2018-04-06,118.81500244140625,119.93399810791016,112.78700256347656,113.15499877929688,113.15499877929688,233190000,-0.050163249617124595
2018-04-07,113.13500213623047,119.37999725341797,113.09500122070312,116.26000213623047,116.26000213623047,211470000,0.027440266805974334
2018-04-08,116.29100036621094,118.55000305175781,115.9469985961914,117.6709976196289,117.6709976196289,194664000,0.012136551328676859
2018-04-09,117.78299713134766,122.4260025024414,113.32499694824219,114.98999786376953,114.98999786376953,260171008,-0.022783861869903554
2018-04-10,115.21299743652344,115.4000015258789,112.51799774169922,114.26300048828125,114.26300048828125,202879008,-0.006322266188312886
2018-04-11,114.28900146484375,119.09400177001953,113.33000183105469,118.29100036621094,118.29100036621094,230068992,0.0352520051172891
2018-04-12,118.29199981689453,129.3350067138672,113.5510025024414,129.3350067138672,129.3350067138672,587510976,0.09336303111365774
2018-04-13,129.2740020751953,133.0399932861328,124.05599975585938,125.35399627685547,125.35399627685547,458040000,-0.03078061027838397
2018-04-14,125.2239990234375,129.33900451660156,124.76699829101562,126.29399871826172,126.29399871826172,258806000,0.007498783200578396
2018-04-15,126.66899871826172,132.0449981689453,126.66899871826172,132.0449981689453,132.0449981689453,274427008,0.045536601177012415
2018-04-16,131.96800231933594,132.62600708007812,125.23799896240234,128.3350067138672,128.3350067138672,290855008,-0.02809641793725015
2018-04-17,128.7100067138672,139.6529998779297,128.7100067138672,132.92799377441406,132.92799377441406,532336000,0.035789042897603984
2018-04-18,132.3769989013672,140.85299682617188,132.3769989013672,139.9969940185547,139.9969940185547,381161984,0.05317916898781383
2018-04-19,140.04100036621094,146.86700439453125,138.95799255371094,146.3000030517578,146.3000030517578,408736000,0.04502245978487052
2018-04-20,146.50100708007812,155.7239990234375,143.843994140625,155.53700256347656,155.53700256347656,491945984,0.06313738427230864
2018-04-21,155.68499755859375,156.61000061035156,142.17799377441406,148.9340057373047,148.9340057373047,482924000,-0.0424529000645818
2018-04-22,148.60800170898438,152.22999572753906,145.31399536132812,146.7740020751953,146.7740020751953,338735008,-0.014503092503395543
2018-04-23,146.6719970703125,152.76800537109375,146.6699981689453,152.2519989013672,152.2519989013672,376060000,0.03732266442776
2018-04-24,152.5749969482422,165.9429931640625,152.5749969482422,165.781005859375,165.781005859375,643558016,0.08885930599027647
2018-04-25,165.08700561523438,165.08700561523438,142.59300231933594,144.76400756835938,144.76400756835938,613467008,-0.1267756712059248
2018-04-26,144.69900512695312,153.822998046875,142.64300537109375,153.6790008544922,153.6790008544922,412436992,0.06158294064857972
2018-04-27,153.44400024414062,153.61900329589844,145.90499877929688,145.90499877929688,145.90499877929688,386742016,-0.05058597486950067
2018-04-28,145.74200439453125,153.3260040283203,145.74200439453125,152.29600524902344,152.29600524902344,337116992,0.04380251892119147
2018-04-29,152.1649932861328,155.62100219726562,148.89700317382812,153.63099670410156,153.63099670410156,388081984,0.008765768037679367
2018-04-30,153.64700317382812,154.08099365234375,147.87100219726562,148.4770050048828,148.4770050048828,341396992,-0.03354786345066496
2018-05-01,148.343994140625,148.5449981689453,143.93899536132812,148.48800659179688,148.48800659179688,342152000,7.409623405130183e-05
2018-05-02,148.44500732421875,152.88699340820312,146.98399353027344,151.57699584960938,151.57699584960938,354656992,0.020802954586792488
2018-05-03,151.85899353027344,163.9969940185547,151.01199340820312,161.45899963378906,161.45899963378906,617984000,0.06519461431986917
2018-05-04,160.468994140625,170.3780059814453,157.93699645996094,168.78799438476562,168.78799438476562,633054976,0.045392296295652335
2018-05-05,168.35000610351562,181.6280059814453,168.35000610351562,177.76199340820312,177.76199340820312,741246016,0.05316728275697469
2018-05-06,178.02099609375,182.88299560546875,166.1750030517578,171.8000030517578,171.8000030517578,626270016,-0.033539173600256156
2018-05-07,171.75900268554688,171.91700744628906,158.92999267578125,164.87899780273438,164.87899780273438,573281024,-0.04028524520420618
2018-05-08,164.8300018310547,167.9810028076172,158.1580047607422,159.61700439453125,159.61700439453125,466308992,-0.03191427336608821
2018-05-09,159.61700439453125,159.61700439453125,152.59800720214844,157.05499267578125,157.05499267578125,448136000,-0.01605099487030459
2018-05-10,157.1510009765625,160.33599853515625,149.33700561523438,149.86900329589844,149.86900329589844,426694016,-0.045754606443599743
2018-05-11,149.44500732421875,149.44500732421875,134.7259979248047,137.11700439453125,137.11700439453125,530416000,-0.08508763400654562
2018-05-12,137.2570037841797,144.41900634765625,132.58799743652344,141.8820037841797,141.8820037841797,410184992,0.034751338177852364
2018-05-13,141.79800415039062,147.24600219726562,137.65499877929688,144.58799743652344,144.58799743652344,383224000,0.019072141499071993
2018-05-14,144.62399291992188,152.15499877929688,136.07200622558594,147.71400451660156,147.71400451660156,584222016,0.021620100807126175
2018-05-15,147.48800659179688,149.38299560546875,138.57000732421875,139.8800048828125,139.8800048828125,415984992,-0.05303491472881028
2018-05-16,139.64999389648438,140.6510009765625,135.27699279785156,139.26800537109375,139.26800537109375,351689984,-0.004375175081180904
2018-05-17,139.5590057373047,141.16600036621094,131.95199584960938,132.7729949951172,132.7729949951172,320248992,-0.04663677316746184
2018-05-18,132.70399475097656,137.05499267578125,129.7030029296875,136.0570068359375,136.0570068359375,371688000,0.024734034514632075
2018-05-19,135.96499633789062,137.50100708007812,133.87100219726562,135.32000732421875,135.32000732421875,310963008,-0.005416843489783996
2018-05-20,135.27200317382812,140.31500244140625,133.79400634765625,139.697998046875,139.697998046875,324983008,0.03235287086681016
2018-05-21,139.6439971923828,139.6439971923828,133.9340057373047,134.50900268554688,134.50900268554688,308376992,-0.03714437883058985
2018-05-22,134.25999450683594,135.60499572753906,128.33200073242188,128.67599487304688,128.67599487304688,294447008,-0.04336518519980648
2018-05-23,128.80799865722656,129.33200073242188,117.3499984741211,119.31400299072266,119.31400299072266,373329984,-0.07275632017891809
2018-05-24,119.19499969482422,124.37100219726562,115.88999938964844,122.61299896240234,122.61299896240234,345857984,0.02764969650658866
2018-05-25,122.55899810791016,124.2020034790039,117.82099914550781,119.44200134277344,119.44200134277344,297743008,-0.025861838846313878
2018-05-26,119.3499984741211,122.2509994506836,117.86799621582031,118.2770004272461,118.2770004272461,275851008,-0.009753695537837115
2018-05-27,118.50399780273438,118.8479995727539,116.98600006103516,117.99199676513672,117.99199676513672,258727008,-0.002409628761972926
2018-05-28,117.93000030517578,119.08300018310547,111.47599792480469,111.5979995727539,111.5979995727539,295723008,-0.05419009227473348
2018-05-29,111.84400177001953,121.96299743652344,110.90299987792969,119.56800079345703,119.56800079345703,350520000,0.07141706169658768
2018-05-30,119.54000091552734,122.3759994506836,116.01699829101562,117.53299713134766,117.53299713134766,305275008,-0.017019634422295482
2018-05-31,117.31800079345703,120.59400177001953,116.63800048828125,118.0739974975586,118.0739974975586,297183008,0.0046029658003730045
2018-06-01,118.02799987792969,120.19599914550781,117.11599731445312,119.91500091552734,119.91500091552734,290886016,0.015591946211584995
2018-06-02,119.8280029296875,123.89399719238281,118.95500183105469,123.30699920654297,123.30699920654297,310800000,0.028286688613754718
2018-06-03,123.28500366210938,127.36799621582031,122.36599731445312,125.5,125.5,322787008,0.01778488494220576
2018-06-04,125.21099853515625,126.32599639892578,118.72799682617188,119.90299987792969,119.90299987792969,299780992,-0.04459761053442479
2018-06-05,119.89600372314453,122.00599670410156,116.44200134277344,121.70099639892578,121.70099639892578,300892000,0.014995425659296124
2018-06-06,121.88800048828125,122.13800048828125,118.55599975585938,121.18299865722656,121.18299865722656,324158016,-0.004256314714148002
2018-06-07,121.33899688720703,123.1780014038086,119.62100219726562,121.4260025024414,121.4260025024414,365670016,0.002005263509794686
2018-06-08,121.51599884033203,121.94599914550781,118.70500183105469,120.08399963378906,120.08399963378906,285831008,-0.011052022145136231
2018-06-09,120.10800170898438,121.0250015258789,117.74099731445312,117.74099731445312,117.74099731445312,242235008,-0.019511361434339403
2018-06-10,117.56199645996094,117.56199645996094,104.08200073242188,107.04399871826172,107.04399871826172,399889984,-0.0908519448635442
2018-06-11,106.54100036621094,108.84700012207031,104.1240005493164,107.51599884033203,107.51599884033203,331430016,0.004409402934512974
2018-06-12,107.4280014038086,108.05799865722656,99.37460327148438,100.75199890136719,100.75199890136719,333163008,-0.06291156676142506
2018-06-13,100.79900360107422,100.947998046875,91.28849792480469,94.07559967041016,94.07559967041016,360492992,-0.06626567516038073
2018-06-14,93.99369812011719,102.41699981689453,93.61160278320312,101.15399932861328,101.15399932861328,367742016,0.0752416108215308
2018-06-15,101.11499786376953,101.11499786376953,95.59950256347656,96.6760025024414,96.6760025024414,293284992,-0.04426910310905707
2018-06-16,96.57839965820312,98.34639739990234,93.97059631347656,97.5770034790039,97.5770034790039,259324992,0.009319799673551232
2018-06-17,97.71759796142578,98.6572036743164,95.53299713134766,96.10260009765625,96.10260009765625,242331008,-0.01511015227747703
2018-06-18,95.77349853515625,99.81340026855469,93.91000366210938,98.81900024414062,98.81900024414062,282937984,0.02826562594273274
2018-06-19,98.72730255126953,100.81999969482422,97.39830017089844,98.83769989013672,98.83769989013672,284982016,0.00018923128092662722
2018-06-20,98.956298828125,99.20459747314453,95.96710205078125,97.99349975585938,97.99349975585938,261392000,-0.008541276610197435
2018-06-21,97.8812026977539,98.86949920654297,96.36489868164062,96.92549896240234,96.92549896240234,261544000,-0.010898690179632742
2018-06-22,96.94110107421875,97.12370300292969,81.3958969116211,85.07589721679688,85.07589721679688,458636992,-0.12225474072825726
2018-06-23,85.09300231933594,86.36119842529297,81.64299774169922,82.60369873046875,82.60369873046875,439203008,-0.02905874127931063
2018-06-24,82.73909759521484,83.38860321044922,74.28810119628906,80.777099609375,80.777099609375,449884992,-0.022112800627170914
2018-06-25,80.3666000366211,86.0728988647461,79.02050018310547,81.8333969116211,81.8333969116211,458366016,0.013076692618999353
2018-06-26,81.81520080566406,82.497802734375,76.85369873046875,76.86669921875,76.86669921875,258432992,-0.06069279634371105
2018-06-27,76.93199920654297,81.33930206298828,75.86299896240234,80.65969848632812,80.65969848632812,274128000,0.04934515604454237
2018-06-28,80.62570190429688,81.03910064697266,74.43920135498047,74.92980194091797,74.92980194091797,263414000,-0.07103791178169827
2018-06-29,74.80889892578125,80.17849731445312,73.17269897460938,78.7688980102539,78.7688980102539,309339008,0.05123590307049075
2018-06-30,78.94660186767578,83.24430084228516,78.94660186767578,81.3740005493164,81.3740005493164,276550016,0.03307273054300408
2018-07-01,81.50399780273438,81.60749816894531,78.36109924316406,80.2428970336914,80.2428970336914,343401984,-0.013900060313975837
2018-07-02,80.2677001953125,86.2708969116211,78.68820190429688,85.2571029663086,85.2571029663086,302471008,0.062487847746971026
2018-07-03,85.38780212402344,89.27680206298828,84.73490142822266,85.10130310058594,85.10130310058594,343900992,-0.0018274121486889783
2018-07-04,85.17279815673828,89.11620330810547,84.02140045166016,85.49400329589844,85.49400329589844,282222016,0.00461450272798225
2018-07-05,85.6531982421875,86.67050170898438,82.54190063476562,83.76000213623047,83.76000213623047,306121984,-0.020282137843826487
2018-07-06,83.8373031616211,84.59649658203125,81.32140350341797,83.37809753417969,83.37809753417969,253160000,-0.00455951041440561
2018-07-07,83.404296875,86.20189666748047,80.7020034790039,86.20189666748047,86.20189666748047,238936992,0.03386739703605257
2018-07-08,86.26229858398438,86.6781005859375,82.18199920654297,82.39600372314453,82.39600372314453,239655008,-0.044150918848305354
2018-07-09,82.54409790039062,83.25779724121094,80.74800109863281,80.85759735107422,80.85759735107422,263326000,-0.01867088575362763
2018-07-10,80.78230285644531,80.88269805908203,75.38349914550781,76.08350372314453,76.08350372314453,321614016,-0.05904322889042979
2018-07-11,76.12989807128906,80.7968978881836,76.07430267333984,78.69989776611328,78.69989776611328,284915008,0.03438845367176291
2018-07-12,78.59410095214844,78.59410095214844,75.31060028076172,76.80860137939453,76.80860137939453,267396992,-0.02403175150671044
2018-07-13,77.29209899902344,78.43460083007812,76.10759735107422,76.94249725341797,76.94249725341797,256038000,0.0017432406217379182
2018-07-14,76.97329711914062,77.54180145263672,76.17849731445312,76.72239685058594,76.72239685058594,197776000,-0.002860583041737086
2018-07-15,76.70459747314453,79.64920043945312,76.0155029296875,78.93900299072266,78.93900299072266,230467008,0.028891252504186893
2018-07-16,78.95960235595703,84.59590148925781,78.21479797363281,84.59590148925781,84.59590148925781,307904000,0.07166164106734385
2018-07-17,84.30149841308594,90.30970001220703,82.99949645996094,89.80609893798828,89.80609893798828,341836000,0.061589241996458544
2018-07-18,89.82150268554688,93.64990234375,86.02780151367188,86.96209716796875,86.96209716796875,375428992,-0.03166824752050901
2018-07-19,86.89820098876953,88.82939910888672,85.78849792480469,86.6677017211914,86.6677017211914,307785984,-0.003385330579237511
2018-07-20,86.68199920654297,86.68199920654297,82.42109680175781,82.75460052490234,82.75460052490234,287448000,-0.04515062841838646
2018-07-21,82.6583023071289,85.24500274658203,80.67120361328125,84.46389770507812,84.46389770507812,246152992,0.0206550109520669
2018-07-22,84.2645034790039,84.63050079345703,82.87190246582031,83.15619659423828,83.15619659423828,245916992,-0.01548236757207122
2018-07-23,83.23149871826172,86.05460357666016,82.31410217285156,82.43319702148438,82.43319702148438,296071008,-0.00869447620700825
2018-07-24,82.68299865722656,89.28520202636719,81.93199920654297,89.28520202636719,89.28520202636719,440572992,0.0831219126815741
2018-07-25,88.6572036743164,89.92240142822266,85.41130065917969,86.28170013427734,86.28170013427734,310156992,-0.03363941419097494
2018-07-26,86.2771987915039,88.02220153808594,83.1865005493164,84.02749633789062,84.02749633789062,286579008,-0.02612609386322451
2018-07-27,83.7300033569336,85.21829986572266,82.04399871826172,84.4636001586914,84.4636001586914,358798016,0.005190013267170501
2018-07-28,84.53690338134766,84.62809753417969,82.83110046386719,83.6240005493164,83.6240005493164,279804992,-0.009940372039524137
2018-07-29,84.0541000366211,85.20709991455078,83.38459777832031,84.08409881591797,84.08409881591797,276696000,0.005501988228011401
2018-07-30,84.15399932861328,84.71289825439453,80.60040283203125,82.84989929199219,82.84989929199219,313998000,-0.014678156052165936
2018-07-31,82.68930053710938,82.93949890136719,76.8104019165039,79.70230102539062,79.70230102539062,319362000,-0.03799157625416438
2018-08-01,80.39080047607422,80.7334976196289,76.40149688720703,77.85559844970703,77.85559844970703,301530000,-0.02317000327374852
2018-08-02,77.71420288085938,78.53800201416016,75.61470031738281,76.13880157470703,76.13880157470703,285466000,-0.022051039478028223
2018-08-03,76.30180358886719,77.56639862060547,74.4655990600586,77.5354995727539,77.5354995727539,298295000,0.01834410273290743
2018-08-04,77.42230224609375,77.8228988647461,72.76300048828125,73.19869995117188,73.19869995117188,262765000,-0.05593308414183473
2018-08-05,73.37909698486328,75.0010986328125,72.6895980834961,74.58940124511719,74.58940124511719,265627000,0.018998988983041976
2018-08-06,75.06159973144531,76.58589935302734,72.79029846191406,73.88829803466797,73.88829803466797,265134000,-0.009399501789071119
2018-08-07,74.00309753417969,75.22779846191406,68.12779998779297,68.17030334472656,68.17030334472656,299418000,-0.0773870131270118
2018-08-08,68.16280364990234,68.16280364990234,62.138301849365234,62.49039840698242,62.49039840698242,313187000,-0.0833193437474049
2018-08-09,62.472999572753906,65.57740020751953,61.296199798583984,63.98080062866211,63.98080062866211,270095000,0.023850099530060787
2018-08-10,63.974998474121094,64.93009948730469,58.86309814453125,59.39400100708008,59.39400100708008,259781000,-0.07169025045815447
2018-08-11,59.48759841918945,59.79869842529297,55.672698974609375,58.359100341796875,58.359100341796875,259948000,-0.01742432986051634
2018-08-12,58.217498779296875,61.7057991027832,57.95669937133789,59.32809829711914,59.32809829711914,276383000,0.0166040591723835
2018-08-13,59.483699798583984,60.597801208496094,56.305999755859375,56.848201751708984,56.848201751708984,223061000,-0.041799697219193965
2018-08-14,57.004798889160156,57.0536003112793,51.15850067138672,54.55939865112305,54.55939865112305,250440000,-0.04026166228762251
2018-08-15,54.67900085449219,58.947898864746094,54.300498962402344,54.50040054321289,54.50040054321289,282699000,-0.0010813555385281726
2018-08-16,54.5359992980957,57.426998138427734,54.510501861572266,55.361900329589844,55.361900329589844,211779000,0.015807219356009705
2018-08-17,55.32939910888672,61.514400482177734,55.19300079345703,61.514400482177734,61.514400482177734,263383000,0.11113238736314668
2018-08-18,61.556800842285156,62.034000396728516,55.80289840698242,57.275699615478516,57.275699615478516,243057000,-0.06890583072377132
2018-08-19,57.22269821166992,58.741798400878906,56.54330062866211,57.93899917602539,57.93899917602539,204484000,0.011580819876491288
2018-08-20,57.90840148925781,58.55120086669922,53.97840118408203,53.99620056152344,53.99620056152344,244192000,-0.06805085815381928
2018-08-21,53.77159881591797,56.79790115356445,53.77159881591797,56.35020065307617,56.35020065307617,187486000,0.043595661677539255
2018-08-22,56.65909957885742,59.01139831542969,54.37839889526367,55.318599700927734,55.318599700927734,228893000,-0.018306961469393146
2018-08-23,55.19369888305664,57.80910110473633,54.39350128173828,57.543399810791016,57.543399810791016,205125000,0.040217939750668785
2018-08-24,57.60419845581055,58.2781982421875,55.9536018371582,57.9297981262207,57.9297981262207,194676000,0.006714902433645031
2018-08-25,57.92359924316406,58.214599609375,57.3650016784668,57.907901763916016,57.907901763916016,187571000,-0.00037798098755637
2018-08-26,58.05160140991211,58.10540008544922,56.238399505615234,57.33409881591797,57.33409881591797,206572000,-0.009908888606210864
2018-08-27,57.259300231933594,60.424400329589844,56.92789840698242,60.249900817871094,60.249900817871094,228072000,0.050856332656677106
2018-08-28,60.22600173950195,63.39720153808594,59.62300109863281,63.02439880371094,63.02439880371094,246764000,0.04604983490722825
2018-08-29,63.02920150756836,63.38970184326172,60.73849868774414,61.7672004699707,61.7672004699707,220637000,-0.019947803669746578
2018-08-30,61.76559829711914,62.03459930419922,58.9192008972168,60.31520080566406,60.31520080566406,219094000,-0.02350761655472078
2018-08-31,60.42279815673828,62.25490188598633,59.32490158081055,61.925498962402344,61.925498962402344,265252000,0.02669804850566071
2018-09-01,61.738800048828125,67.25070190429688,61.738800048828125,65.95099639892578,65.95099639892578,306586000,0.06500549053254279
2018-09-02,65.98480224609375,66.90139770507812,64.32980346679688,65.64939880371094,65.64939880371094,265104000,-0.004573055930656933
2018-09-03,65.81759643554688,66.19850158691406,64.32160186767578,65.37319946289062,65.37319946289062,235034000,-0.00420718766437056
2018-09-04,65.31990051269531,68.97720336914062,65.22760009765625,67.70989990234375,67.70989990234375,308206000,0.03574401220456647
2018-09-05,67.66790008544922,68.1187973022461,58.43769836425781,58.43769836425781,58.43769836425781,409226000,-0.13694011586871335
2018-09-06,58.32099914550781,58.32099914550781,54.90959930419922,57.48619842529297,57.48619842529297,351270000,-0.01628229662698022
2018-09-07,57.342201232910156,58.116600036621094,55.51169967651367,56.19779968261719,56.19779968261719,229626000,-0.022412314224433127
2018-09-08,56.12670135498047,57.606300354003906,52.58420181274414,53.244598388671875,53.244598388671875,223684000,-0.05255012314759333
2018-09-09,53.27470016479492,56.39979934692383,52.717201232910156,54.924198150634766,54.924198150634766,253320000,0.0315449794494127
2018-09-10,54.99369812011719,56.06529998779297,53.49620056152344,54.59579849243164,54.59579849243164,251240000,-0.005979143424223676
2018-09-11,54.6068000793457,54.7848014831543,51.075801849365234,52.3672981262207,52.3672981262207,272379000,-0.04081816600813826
2018-09-12,52.388999938964844,52.41170120239258,47.66749954223633,51.65660095214844,51.65660095214844,290357000,-0.01357139282533304
2018-09-13,51.88330078125,55.049198150634766,51.76029968261719,54.536399841308594,54.536399841308594,295074000,0.055748904033152025
2018-09-14,54.64759826660156,58.4390983581543,53.316001892089844,56.576499938964844,56.576499938964844,336190000,0.037408044967995435
2018-09-15,56.33689880371094,58.40079879760742,56.17530059814453,56.71310043334961,56.71310043334961,252020000,0.002414438760476978
2018-09-16,56.58100128173828,57.368099212646484,55.05889892578125,56.97269821166992,56.97269821166992,253978000,0.004577386465150157
2018-09-17,57.02009963989258,57.750099182128906,51.84960174560547,52.54050064086914,52.54050064086914,261325000,-0.07779511432535446
2018-09-18,52.293800354003906,55.100799560546875,50.9995002746582,54.097198486328125,54.097198486328125,296552000,0.029628530875628778
2018-09-19,54.01750183105469,54.92300033569336,52.25559997558594,54.33449935913086,54.33449935913086,271642000,0.004386564913573254
